"0xC65EeA644808cA826101b401a5dd70aCdc68960D","0x32dffc3fe8e3ef3571bf8a72c0d0015c5373f41d","julb",11117.693778882,"0xc1d99537392084cc02d3f52386729b79d01035ce","sbs",100491.02973377
"0xd72CeE36E22779A2035f1B56eE8466621cE34928","0x5a41f637c3f7553dba6ddc2d3ca92641096577ea","juld",9.1036389049671,"0xe9e7cea3dedca5984780bafc599bd69add087d56","busd",0.2441914413782
"0x0800a8Cf97cb8076771ac52A156eB4fc8A58E08A","0x55d398326f99059ff775485246999027b3197955","usdt",1.4452699360257,"0xe9e7cea3dedca5984780bafc599bd69add087d56","busd",1.4427687942119
"0x5E12A25A09b74313F0679D96aACB12886d2e02e4","0x47c1c7b9d7941a7265d123dcfb100d8fb5348213","yvs",47.642653061875,"0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c","wbnb",0.029989235286398
"0xcd3fB2E793Cb72c06CC4B389C1C7A1A0201EFca7","0x708c671aa997da536869b50b6c67fa0c32ce80b2","xcur",1722095.1273831,"0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c","wbnb",12328.721527114
"0xB97a82670153Ef41497b5E2cd92ff753636462FF","0x2ed9e96edd11a1ff5163599a66fb6f1c77fa9c66","lead",758.48182258825,"0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c","wbnb",0.0080066935575913
"0x6Cc3ffbbe199E99276dea1f657f3D60d0e31e57A","0xa9d3fa202b4915c3eca496b0e7db41567cfa031c","tft",2289319.9400883,"0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c","wbnb",5193.3106905896
"0x90915a924e81BB8ADA85Cb99d0Cd84Ee66d41DCd","0x8519ea49c997f50ceffa444d240fb655e89248aa","ramp",2.1459568944908,"0xe9e7cea3dedca5984780bafc599bd69add087d56","busd",0.61521054346158
"0xF549213C2dc0a6536beB456DC5945C130Eaa8959","0xe9e7cea3dedca5984780bafc599bd69add087d56","busd",1916602.4928043,"0xeca41281c24451168a37211f0bc2b8645af45092","tpt",56816655.975885
"0x9D6ae79a9D0C2A954CBB2ceD0CDbdd1BBdB2ee0d","0x2d69c55baecefc6ec815239da0a985747b50db6e","tff",808.54175582166,"0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c","wbnb",0.001470237787708
"0x14B5a6d26577970953F9E6608d6604e4676Ac5b7","0x1b219aca875f8c74c33cff9ff98f3a9b62fcbff5","fins",39.377425831359,"0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c","wbnb",0.026185329894881
"0x1BbA5C6Cc38EF04066042237b4298dC23405304D","0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c","wbnb",0.015539065059052,"0xdd97ab35e3c0820215bc85a395e13671d84ccba2","jaws",68.296244080476
"0xD636EA3609615ad8Aa667509c50946098454EaD2","0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c","wbnb",0.042934829899921,"0xe9e7cea3dedca5984780bafc599bd69add087d56","busd",24.145587136676
"0x06347b91DaBc757cCD5A5AA2aF802cEc78e4D239","0x55d398326f99059ff775485246999027b3197955","usdt",1.0014484977952,"0xe9e7cea3dedca5984780bafc599bd69add087d56","busd",1.0018163912462
"0xCe39f9c2FffE30E093b54DcEa5bf45C727290985","0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82","cake",5.5309452709056,"0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c","wbnb",0.18356045580991
